0.248071	9.40141e-09
0.248512	9.08175e-09
0.248732	8.77296e-09
0.250496	6.10129e-09
0.250937	6.10129e-09
0.251158	6.20746e-09
0.251378	6.53836e-09
0.252041	7.50865e-09
0.25226	7.77221e-09
0.252923	8.47467e-09
0.253584	9.40141e-09
0.254025	9.73231e-09
0.254025	9.90165e-09
0.254687	1.02502e-08
0.255128	1.04285e-08
0.255789	1.06109e-08
0.256671	1.06109e-08
0.257112	1.04285e-08
0.257332	1.00749e-08
0.257553	9.90165e-09
0.257773	9.40141e-09
0.258214	8.77296e-09
0.258435	8.18653e-09
0.258876	7.50865e-09
0.259096	7.00672e-09
0.26064	2.70642e-09
0.26064	2.70642e-09
0.259096	7.00672e-09
0.258876	7.50865e-09
0.258435	8.18653e-09
0.258214	8.77296e-09
0.257773	9.40141e-09
0.257553	9.90165e-09
0.257332	1.00749e-08
0.257112	1.04285e-08
0.256671	1.06109e-08
0.255789	1.06109e-08
0.255128	1.04285e-08
0.254687	1.02502e-08
0.254025	9.90165e-09
#0.150003	1.20028e-06
#0.199942	9.00122e-08
#0.249923	3.00127e-08
0.254025	9.90165e-09
0.254687	1.02502e-08
0.255128	1.04285e-08
0.255789	1.06109e-08
0.256671	1.06109e-08
0.257112	1.04285e-08
0.257332	1.00749e-08
0.257553	9.90165e-09
0.257773	9.40141e-09
0.258214	8.77296e-09
0.258435	8.18653e-09
0.258876	7.50865e-09
0.259096	7.00672e-09
0.26064	2.70642e-09
0.261302	1.98256e-09
0.261743	1.7564e-09
0.261963	1.61097e-09
0.262184	1.47757e-09
0.262404	1.40279e-09
0.262625	1.33192e-09
0.262845	1.28663e-09
0.263286	1.24289e-09
0.263507	1.22152e-09
0.263948	1.22152e-09
0.264168	1.24289e-09
0.264388	1.28663e-09
0.264609	1.33192e-09
0.26505	1.42733e-09
0.26527	1.52958e-09
0.265711	1.69669e-09
0.265711	1.7564e-09
0.265932	1.88222e-09
0.266152	2.05234e-09
0.266373	2.31638e-09
0.266814	3.10805e-09
0.267256	3.75955e-09
0.267475	4.02887e-09
0.267917	5.49987e-09
0.268358	6.76849e-09
#0.270025	2.6979e-08
0.270025	5.00559e-09
0.299919	2.99939e-09
0.350107	2.29772e-09
0.359917	2.6019e-09
0.359917	7.9959e-08
0.370001	7.90222e-08
0.380103	8.30982e-08
0.385127	9.00122e-08
0.389945	9.9906e-07
0.590207	4.00209e-07
0.700012	3.10272e-07
0.82795	2.20087e-07
1.09978	1.00134e-07
1.60029	6.00009e-08
1.69944	6.99871e-08
1.79969	9.00122e-08
1.81971	9.9906e-07
0.935343  4.60051e-05 
0.949453  4.46522e-05 
0.963776  4.33383e-05 
0.978315  4.20626e-05 
0.993073  4.08239e-05 
1.00805  3.96214e-05 
1.02326  3.84541e-05 
1.0387  3.73212e-05 
1.05437  3.62218e-05 
1.07027  3.51551e-05 
1.08642  3.41202e-05 
1.1028  3.31163e-05 
1.11944  3.21426e-05 
1.13633  3.11983e-05 
1.15347  3.02826e-05 
1.17087  2.93948e-05 
1.18853  2.8534e-05 
1.20646  2.76994e-05 
1.22466  2.68903e-05 
1.24314  2.61059e-05 
1.26189  2.53454e-05 
1.28092  2.46081e-05 
1.30025  2.38932e-05 
1.31986  2.32001e-05 
1.33977  2.25279e-05 
1.35998  2.1876e-05 
1.3805  2.12437e-05 
1.40132  2.06303e-05 
1.42246  2.00353e-05 
1.44392  1.94578e-05 
1.4657  1.88975e-05 
1.48781  1.83535e-05 
1.51026  1.78255e-05 
1.53304  1.73128e-05 
1.55617  1.68149e-05 
1.57964  1.63314e-05 
1.60347  1.58617e-05 
1.62766  1.54053e-05 
1.65221  1.49619e-05 
1.67713  1.4531e-05 
1.70243  1.41121e-05 
1.72811  1.37048e-05 
1.75418  1.33088e-05 
1.78064  1.29237e-05 
1.8075  1.2549e-05 
1.83476 1.21843e-05 
1.86244 1.18294e-05 
1.89053 1.14838e-05 
1.91904 1.1147e-05 
1.94798 1.08188e-05 
1.97736 1.04987e-05 
2.00717 1.01863e-05  
2.03744 9.88108e-06  
2.06815 9.58269e-06  
2.09933 9.29063e-06  
2.13096 9.00443e-06  
#
#
#
#
#
#1.81971	3.29626e-05
#1.90063	2.9982e-05
#2.00033	2.95423e-05
#2.09943	3.15284e-05
#2.20041	3.4972e-05
#2.24957	5.00361e-05
#2.26518	5.80209e-05
#2.26988	5.99395e-05
#2.26829	6.99155e-05
#2.26518	6.99155e-05
#2.24957	8.99201e-05
#2.20041	0.000160167
#2.09943	0.000300008
#2.00033	0.000550449
#1.90063	0.00100102
#1.79969	0.0017988
#1.69944	0.00300221
#1.29987	0.0259842
#0.999774	0.0900969
#0.799836	1
